Query,Rank,Candidate,Similarity
A01_18_02_M_roh_BELLY.jpg,5,A03_15_04_W_roh_BELLY.jpg,0.9520585536956787
A01_18_02_M_roh_BELLY.jpg,6,A03_15_06_W_roh_BELLY.jpg,0.9515823125839233
A01_18_02_M_roh_BELLY.jpg,7,A05_18_05_W_roh_BELLY.jpg,0.948981761932373
A01_18_02_M_roh_BELLY.jpg,8,A08_18_03_W_roh_BELLY.jpg,0.9486420154571533
A01_18_02_M_roh_BELLY.jpg,9,A06_03_02_W_roh_BELLY.jpg,0.9440021514892578
A01_18_02_M_roh_BELLY.jpg,10,A08_18_21_M_roh_BELLY.jpg,0.9428874254226685
A01_18_02_M_roh_BELLY.jpg,11,A01_18_12_M_roh_BELLY.jpg,0.9426212310791016
A01_18_02_M_roh_BELLY.jpg,12,A08_18_06_W_roh_BELLY.jpg,0.9408956170082092
A01_18_02_M_roh_BELLY.jpg,13,AT01_03_01_W_roh_BELLY.jpg,0.9393987059593201
A01_18_02_M_roh_BELLY.jpg,14,A06_15_02_W_roh_BELLY.jpg,0.9391342401504517
A01_18_02_M_roh_BELLY.jpg,15,IMG-20250919-WA0019_BELLY.jpg,0.9389278888702393
A01_18_02_M_roh_BELLY.jpg,16,A04_15_06_M_roh_BELLY.jpg,0.9387590885162354
A01_18_02_M_roh_BELLY.jpg,17,A07_18_03_W_roh_BELLY.jpg,0.9378232955932617
A01_18_02_M_roh_BELLY.jpg,18,IMG-20250919-WA0020_BELLY.jpg,0.93748939037323
A01_18_02_M_roh_BELLY.jpg,19,A03_18_07_M_roh_BELLY.jpg,0.9373502731323242
A01_18_02_M_roh_BELLY.jpg,20,A08_18_12_W_roh_BELLY.jpg,0.9369367361068726
A01_18_03_W_roh_BELLY.jpg,1,A08_15_19_M_roh_BELLY.jpg,0.9690963625907898
